 x=   0.00000000     y=   5.00000000     ising=           6
 x=   0.00000000     y=   5.00000000     ising=           6
 x=   0.00000000     y=   5.00000000     ising=           6
 x=   0.00000000     y=   5.00000000     ising=           6
 x=   0.00000000     y=   5.00000000     ising=           6
 x=   0.00000000     y=   5.00000000     ising=           6
 x=   0.00000000     y=   5.00000000     ising=           6
 x=   0.00000000     y=   5.00000000     ising=           6
 x=   0.00000000     y=   0.00000000     ising=           6
 x=   1.00000000     y=   0.00000000     ising=           6
 x=   0.00000000     y=   0.00000000     ising=           6
 x=   1.00000000     y=   0.00000000     ising=           6
 x=   0.00000000     y=   1.00000000     ising=           6
 x=   1.00000000     y=   1.00000000     ising=           6
 x=   0.00000000     y=   0.00000000     ising=           6
 x=   1.00000000     y=   0.00000000     ising=           6
 x=   0.00000000     y=   1.00000000     ising=           6
 x=   1.00000000     y=   1.00000000     ising=           6
 x=   0.00000000     y=   0.00000000     ising=           6
 x=   1.00000000     y=   0.00000000     ising=           6
 x=   0.00000000     y=   1.00000000     ising=           6
 x=   1.00000000     y=   1.00000000     ising=           6
 x=   0.00000000     y=   0.00000000     ising=           6
 x=   1.00000000     y=   0.00000000     ising=           6
 x=   0.00000000     y=   1.00000000     ising=           6
 x=   1.00000000     y=   1.00000000     ising=           6
 x=   0.00000000     y=   0.00000000     ising=           6
 x=   1.00000000     y=   0.00000000     ising=           6
 x=   0.00000000     y=   1.00000000     ising=           6
 x=   1.00000000     y=   1.00000000     ising=           6
 x=   0.00000000     y=   0.00000000     ising=           6
 x=   1.00000000     y=   0.00000000     ising=           6
 x=   0.00000000     y=   1.00000000     ising=           6
 x=   1.00000000     y=   1.00000000     ising=           6
 x=   0.00000000     y=   0.00000000     ising=           6
 x=   1.00000000     y=   0.00000000     ising=           6
 x=   0.00000000     y=   1.00000000     ising=           6
 x=   1.00000000     y=   1.00000000     ising=           6
 x=   0.00000000     y=   0.00000000     ising=           6
 x=   1.00000000     y=   0.00000000     ising=           6
 x=   0.00000000     y=   1.00000000     ising=           6
 x=   1.00000000     y=   1.00000000     ising=           6
 x=   0.00000000     y=   0.00000000     ising=           6
 x=   1.00000000     y=   0.00000000     ising=           6
 x=   0.00000000     y=   1.00000000     ising=           6
 x=   1.00000000     y=   1.00000000     ising=           6
 x=   0.00000000     y=   0.00000000     ising=           6
 x=   1.00000000     y=   0.00000000     ising=           6
 x=   0.00000000     y=   1.00000000     ising=           6
 x=   1.00000000     y=   1.00000000     ising=           6
 x=   0.00000000     y=   0.00000000     ising=           6
 x=   1.00000000     y=   0.00000000     ising=           6
 x=   0.00000000     y=   1.00000000     ising=           6
 x=   1.00000000     y=   1.00000000     ising=           6
 x=   0.00000000     y=   0.00000000     ising=           6
 x=   1.00000000     y=   0.00000000     ising=           6
 x=   0.00000000     y=   1.00000000     ising=           6
 x=   1.00000000     y=   1.00000000     ising=           6
 x=   0.00000000     y=   0.00000000     ising=           6
 x=   1.00000000     y=   0.00000000     ising=           6
 x=   2.00000000     y=   0.00000000     ising=           6
 x=   3.00000000     y=   0.00000000     ising=           6
 x=   4.00000000     y=   0.00000000     ising=           6
 x=   5.00000000     y=   0.00000000     ising=           6
 x=   6.00000000     y=   0.00000000     ising=           6
 x=   7.00000000     y=   0.00000000     ising=           6
 x=   8.00000000     y=   0.00000000     ising=           6
 x=   9.00000000     y=   0.00000000     ising=           6
 x=   10.0000000     y=   0.00000000     ising=           6
 x=   11.0000000     y=   0.00000000     ising=           6
 x=   12.0000000     y=   0.00000000     ising=           6
 x=   13.0000000     y=   0.00000000     ising=           6
 x=   14.0000000     y=   0.00000000     ising=           6
 x=   15.0000000     y=   0.00000000     ising=           6
 x=   16.0000000     y=   0.00000000     ising=           6
 x=   17.0000000     y=   0.00000000     ising=           6
 x=   18.0000000     y=   0.00000000     ising=           6
 x=   19.0000000     y=   0.00000000     ising=           6
 x=   20.0000000     y=   0.00000000     ising=           6
 x=   21.0000000     y=   0.00000000     ising=           6
 x=   22.0000000     y=   0.00000000     ising=           6
 x=   23.0000000     y=   0.00000000     ising=           6
 x=   24.0000000     y=   0.00000000     ising=           6
 x=   25.0000000     y=   0.00000000     ising=           6
 x=   26.0000000     y=   0.00000000     ising=           6
 x=   27.0000000     y=   0.00000000     ising=           6
 x=   28.0000000     y=   0.00000000     ising=           6
 x=   29.0000000     y=   0.00000000     ising=           6
 x=   30.0000000     y=   0.00000000     ising=           6
 x=   31.0000000     y=   0.00000000     ising=           6
 x=   32.0000000     y=   0.00000000     ising=           6
 x=   33.0000000     y=   0.00000000     ising=           6
 x=   34.0000000     y=   0.00000000     ising=           6
 x=   35.0000000     y=   0.00000000     ising=           6
 x=   36.0000000     y=   0.00000000     ising=           6
 x=   37.0000000     y=   0.00000000     ising=           6
 x=   38.0000000     y=   0.00000000     ising=           6
 x=   39.0000000     y=   0.00000000     ising=           6
 x=   40.0000000     y=   0.00000000     ising=           6
 x=   41.0000000     y=   0.00000000     ising=           6
 x=   42.0000000     y=   0.00000000     ising=           6
 x=   43.0000000     y=   0.00000000     ising=           6
 x=   44.0000000     y=   0.00000000     ising=           6
 x=   45.0000000     y=   0.00000000     ising=           6
 x=   46.0000000     y=   0.00000000     ising=           6
 x=   47.0000000     y=   0.00000000     ising=           6
 x=   48.0000000     y=   0.00000000     ising=           6
 x=   49.0000000     y=   0.00000000     ising=           6
 x=   50.0000000     y=   0.00000000     ising=           6
 x=   51.0000000     y=   0.00000000     ising=           6
 x=   52.0000000     y=   0.00000000     ising=           6
 x=   53.0000000     y=   0.00000000     ising=           6
 x=   54.0000000     y=   0.00000000     ising=           6
 x=   55.0000000     y=   0.00000000     ising=           6
 x=   56.0000000     y=   0.00000000     ising=           6
 x=   57.0000000     y=   0.00000000     ising=           6
 x=   58.0000000     y=   0.00000000     ising=           6
 x=   59.0000000     y=   0.00000000     ising=           6
 x=   60.0000000     y=   0.00000000     ising=           6
 x=   61.0000000     y=   0.00000000     ising=           6
 x=   62.0000000     y=   0.00000000     ising=           6
 x=   63.0000000     y=   0.00000000     ising=           6
 x=   64.0000000     y=   0.00000000     ising=           6
 x=   65.0000000     y=   0.00000000     ising=           6
 x=   66.0000000     y=   0.00000000     ising=           6
 x=   67.0000000     y=   0.00000000     ising=           6
 x=   68.0000000     y=   0.00000000     ising=           6
 x=   69.0000000     y=   0.00000000     ising=           6
 x=   70.0000000     y=   0.00000000     ising=           6
 x=   71.0000000     y=   0.00000000     ising=           6
 x=   72.0000000     y=   0.00000000     ising=           6
 x=   73.0000000     y=   0.00000000     ising=           6
 x=   74.0000000     y=   0.00000000     ising=           6
 x=   75.0000000     y=   0.00000000     ising=           6
 x=   76.0000000     y=   0.00000000     ising=           6
 x=   77.0000000     y=   0.00000000     ising=           6
 x=   78.0000000     y=   0.00000000     ising=           6
 x=   79.0000000     y=   0.00000000     ising=           6
 x=   80.0000000     y=   0.00000000     ising=           6
 x=   81.0000000     y=   0.00000000     ising=           6
 x=   82.0000000     y=   0.00000000     ising=           6
 x=   83.0000000     y=   0.00000000     ising=           6
 x=   84.0000000     y=   0.00000000     ising=           6
 x=   85.0000000     y=   0.00000000     ising=           6
 x=   86.0000000     y=   0.00000000     ising=           6
 x=   87.0000000     y=   0.00000000     ising=           6
 x=   88.0000000     y=   0.00000000     ising=           6
 x=   89.0000000     y=   0.00000000     ising=           6
 x=   90.0000000     y=   0.00000000     ising=           6
 x=   91.0000000     y=   0.00000000     ising=           6
 x=   92.0000000     y=   0.00000000     ising=           6
 x=   93.0000000     y=   0.00000000     ising=           6
 x=   94.0000000     y=   0.00000000     ising=           6
 x=   95.0000000     y=   0.00000000     ising=           6
 x=   96.0000000     y=   0.00000000     ising=           6
 x=   97.0000000     y=   0.00000000     ising=           6
 x=   98.0000000     y=   0.00000000     ising=           6
 x=   99.0000000     y=   0.00000000     ising=           6
 x=   0.00000000     y=   1.00000000     ising=           6
 x=   1.00000000     y=   1.00000000     ising=           6
 x=   2.00000000     y=   1.00000000     ising=           6
 x=   3.00000000     y=   1.00000000     ising=           6
 x=   4.00000000     y=   1.00000000     ising=           6
 x=   5.00000000     y=   1.00000000     ising=           6
 x=   6.00000000     y=   1.00000000     ising=           6
 x=   7.00000000     y=   1.00000000     ising=           6
 x=   8.00000000     y=   1.00000000     ising=           6
 x=   9.00000000     y=   1.00000000     ising=           6
 x=   10.0000000     y=   1.00000000     ising=           6
 x=   11.0000000     y=   1.00000000     ising=           6
 x=   12.0000000     y=   1.00000000     ising=           6
 x=   13.0000000     y=   1.00000000     ising=           6
 x=   14.0000000     y=   1.00000000     ising=           6
 x=   15.0000000     y=   1.00000000     ising=           6
 x=   16.0000000     y=   1.00000000     ising=           6
 x=   17.0000000     y=   1.00000000     ising=           6
 x=   18.0000000     y=   1.00000000     ising=           6
 x=   19.0000000     y=   1.00000000     ising=           6
 x=   20.0000000     y=   1.00000000     ising=           6
 x=   21.0000000     y=   1.00000000     ising=           6
 x=   22.0000000     y=   1.00000000     ising=           6
 x=   23.0000000     y=   1.00000000     ising=           6
 x=   24.0000000     y=   1.00000000     ising=           6
 x=   25.0000000     y=   1.00000000     ising=           6
 x=   26.0000000     y=   1.00000000     ising=           6
 x=   27.0000000     y=   1.00000000     ising=           6
 x=   28.0000000     y=   1.00000000     ising=           6
 x=   29.0000000     y=   1.00000000     ising=           6
 x=   30.0000000     y=   1.00000000     ising=           6
 x=   31.0000000     y=   1.00000000     ising=           6
 x=   32.0000000     y=   1.00000000     ising=           6
 x=   33.0000000     y=   1.00000000     ising=           6
 x=   34.0000000     y=   1.00000000     ising=           6
 x=   35.0000000     y=   1.00000000     ising=           6
 x=   36.0000000     y=   1.00000000     ising=           6
 x=   37.0000000     y=   1.00000000     ising=           6
 x=   38.0000000     y=   1.00000000     ising=           6
 x=   39.0000000     y=   1.00000000     ising=           6
 x=   40.0000000     y=   1.00000000     ising=           6
 x=   41.0000000     y=   1.00000000     ising=           6
 x=   42.0000000     y=   1.00000000     ising=           6
 x=   43.0000000     y=   1.00000000     ising=           6
 x=   44.0000000     y=   1.00000000     ising=           6
 x=   45.0000000     y=   1.00000000     ising=           6
 x=   46.0000000     y=   1.00000000     ising=           6
 x=   47.0000000     y=   1.00000000     ising=           6
 x=   48.0000000     y=   1.00000000     ising=           6
 x=   49.0000000     y=   1.00000000     ising=           6
 x=   50.0000000     y=   1.00000000     ising=           6
 x=   51.0000000     y=   1.00000000     ising=           6
 x=   52.0000000     y=   1.00000000     ising=           6
 x=   53.0000000     y=   1.00000000     ising=           6
 x=   54.0000000     y=   1.00000000     ising=           6
 x=   55.0000000     y=   1.00000000     ising=           6
 x=   56.0000000     y=   1.00000000     ising=           6
 x=   57.0000000     y=   1.00000000     ising=           6
 x=   58.0000000     y=   1.00000000     ising=           6
 x=   59.0000000     y=   1.00000000     ising=           6
 x=   60.0000000     y=   1.00000000     ising=           6
 x=   61.0000000     y=   1.00000000     ising=           6
 x=   62.0000000     y=   1.00000000     ising=           6
 x=   63.0000000     y=   1.00000000     ising=           6
 x=   64.0000000     y=   1.00000000     ising=           6
 x=   65.0000000     y=   1.00000000     ising=           6
 x=   66.0000000     y=   1.00000000     ising=           6
 x=   67.0000000     y=   1.00000000     ising=           6
 x=   68.0000000     y=   1.00000000     ising=           6
 x=   69.0000000     y=   1.00000000     ising=           6
 x=   70.0000000     y=   1.00000000     ising=           6
 x=   71.0000000     y=   1.00000000     ising=           6
 x=   72.0000000     y=   1.00000000     ising=           6
 x=   73.0000000     y=   1.00000000     ising=           6
